Freq.	V(out)
1.99067333898716e+000	(-4.16235094933884e+001dB,1.72802899416903e+002°)
1.99526231496885e+000	(-4.15834934322022e+001dB,1.72786246991186e+002°)
1.99986186963271e+000	(-4.15434773096391e+001dB,1.72769555388451e+002°)
2.00447202736513e+000	(-4.15034611255340e+001dB,1.72752824513805e+002°)
2.00909281260870e+000	(-4.14634448797222e+001dB,1.72736054272102e+002°)
2.01372424986236e+000	(-4.14234285720393e+001dB,1.72719244567944e+002°)
2.01836636368153e+000	(-4.13834122023213e+001dB,1.72702395305680e+002°)
2.02301917867824e+000	(-4.13433957704045e+001dB,1.72685506389404e+002°)
2.02768271952125e+000	(-4.13033792761258e+001dB,1.72668577722955e+002°)
2.03235701093619e+000	(-4.12633627193221e+001dB,1.72651609209916e+002°)
2.03704207770569e+000	(-4.12233460998311e+001dB,1.72634600753612e+002°)
2.04173794466950e+000	(-4.11833294174908e+001dB,1.72617552257114e+002°)
2.04644463672464e+000	(-4.11433126721394e+001dB,1.72600463623231e+002°)
2.05116217882553e+000	(-4.11032958636159e+001dB,1.72583334754513e+002°)
2.05589059598411e+000	(-4.10632789917595e+001dB,1.72566165553252e+002°)
2.06062991326997e+000	(-4.10232620564100e+001dB,1.72548955921478e+002°)
2.06538015581050e+000	(-4.09832450574076e+001dB,1.72531705760960e+002°)
2.07014134879101e+000	(-4.09432279945931e+001dB,1.72514414973202e+002°)
2.07491351745488e+000	(-4.09032108678077e+001dB,1.72497083459446e+002°)
2.07969668710366e+000	(-4.08631936768932e+001dB,1.72479711120672e+002°)
2.08449088309726e+000	(-4.08231764216919e+001dB,1.72462297857591e+002°)
2.08929613085401e+000	(-4.07831591020468e+001dB,1.72444843570650e+002°)
2.09411245585086e+000	(-4.07431417178012e+001dB,1.72427348160030e+002°)
2.09893988362349e+000	(-4.07031242687992e+001dB,1.72409811525642e+002°)
2.10377843976644e+000	(-4.06631067548854e+001dB,1.72392233567131e+002°)
2.10862814993326e+000	(-4.06230891759051e+001dB,1.72374614183870e+002°)
2.11348903983661e+000	(-4.05830715317041e+001dB,1.72356953274963e+002°)
2.11836113524847e+000	(-4.05430538221289e+001dB,1.72339250739243e+002°)
2.12324446200018e+000	(-4.05030360470267e+001dB,1.72321506475271e+002°)
2.12813904598268e+000	(-4.04630182062453e+001dB,1.72303720381334e+002°)
2.13304491314654e+000	(-4.04230002996333e+001dB,1.72285892355446e+002°)
2.13796208950220e+000	(-4.03829823270399e+001dB,1.72268022295346e+002°)
