Freq.	V(out)
1.48936107771090e+000	(-3.71224343126845e+001dB,1.74617997337957e+002°)
1.49279440957898e+000	(-3.70824246450186e+001dB,1.74605601209432e+002°)
1.49623565609442e+000	(-3.70424149367158e+001dB,1.74593176088593e+002°)
1.49968483550236e+000	(-3.70024051876253e+001dB,1.74580721906860e+002°)
1.50314196609001e+000	(-3.69623953975965e+001dB,1.74568238595480e+002°)
1.50660706618673e+000	(-3.69223855664779e+001dB,1.74555726085527e+002°)
1.51008015416413e+000	(-3.68823756941179e+001dB,1.74543184307901e+002°)
1.51356124843619e+000	(-3.68423657803647e+001dB,1.74530613193330e+002°)
1.51705036745932e+000	(-3.68023558250660e+001dB,1.74518012672365e+002°)
1.52054752973248e+000	(-3.67623458280690e+001dB,1.74505382675383e+002°)
1.52405275379728e+000	(-3.67223357892208e+001dB,1.74492723132584e+002°)
1.52756605823806e+000	(-3.66823257083681e+001dB,1.74480033973994e+002°)
1.53108746168202e+000	(-3.66423155853572e+001dB,1.74467315129460e+002°)
1.53461698279928e+000	(-3.66023054200342e+001dB,1.74454566528654e+002°)
1.53815464030302e+000	(-3.65622952122446e+001dB,1.74441788101069e+002°)
1.54170045294954e+000	(-3.65222849618338e+001dB,1.74428979776020e+002°)
1.54525443953840e+000	(-3.64822746686468e+001dB,1.74416141482644e+002°)
1.54881661891247e+000	(-3.64422643325283e+001dB,1.74403273149897e+002°)
1.55238700995807e+000	(-3.64022539533226e+001dB,1.74390374706558e+002°)
1.55596563160506e+000	(-3.63622435308737e+001dB,1.74377446081224e+002°)
1.55955250282694e+000	(-3.63222330650254e+001dB,1.74364487202311e+002°)
1.56314764264094e+000	(-3.62822225556210e+001dB,1.74351497998054e+002°)
1.56675107010813e+000	(-3.62422120025035e+001dB,1.74338478396507e+002°)
1.57036280433354e+000	(-3.62022014055157e+001dB,1.74325428325542e+002°)
1.57398286446620e+000	(-3.61621907645000e+001dB,1.74312347712846e+002°)
1.57761126969933e+000	(-3.61221800792986e+001dB,1.74299236485924e+002°)
1.58124803927037e+000	(-3.60821693497531e+001dB,1.74286094572097e+002°)
1.58489319246110e+000	(-3.60421585757052e+001dB,1.74272921898502e+002°)
1.58854674859776e+000	(-3.60021477569960e+001dB,1.74259718392090e+002°)
1.59220872705115e+000	(-3.59621368934665e+001dB,1.74246483979628e+002°)
1.59587914723672e+000	(-3.59221259849571e+001dB,1.74233218587695e+002°)
1.59955802861465e+000	(-3.58821150313082e+001dB,1.74219922142685e+002°)
1.60324539069002e+000	(-3.58421040323598e+001dB,1.74206594570804e+002°)
1.60694125301286e+000	(-3.58020929879516e+001dB,1.74193235798070e+002°)
1.61064563517825e+000	(-3.57620818979231e+001dB,1.74179845750314e+002°)
1.61435855682647e+000	(-3.57220707621133e+001dB,1.74166424353177e+002°)
1.61808003764305e+000	(-3.56820595803611e+001dB,1.74152971532112e+002°)
1.62181009735891e+000	(-3.56420483525051e+001dB,1.74139487212381e+002°)
