Freq.	V(out)
1.17760597352080e+000	(-2.09353358827518e+002dB,1.75741345411861e+002°)
1.18032063565173e+000	(-2.09313352619540e+002dB,1.75731574412216e+002°)
1.18304155572516e+000	(-2.09273346344053e+002dB,1.75721780603905e+002°)
1.18576874816716e+000	(-2.09233340070852e+002dB,1.75711963900982e+002°)
1.18850222743702e+000	(-2.09193333741207e+002dB,1.75702124282297e+002°)
1.19124200802737e+000	(-2.09153327356897e+002dB,1.75692261691204e+002°)
1.19398810446427e+000	(-2.09113320997711e+002dB,1.75682376041883e+002°)
1.19674053130724e+000	(-2.09073314561543e+002dB,1.75672467310384e+002°)
1.19949930314938e+000	(-2.09033308152315e+002dB,1.75662535401878e+002°)
1.20226443461741e+000	(-2.08993301658985e+002dB,1.75652580332352e+002°)
1.20503594037179e+000	(-2.08953295191580e+002dB,1.75642601984924e+002°)
1.20781383510678e+000	(-2.08913288646895e+002dB,1.75632600337578e+002°)
1.21059813355048e+000	(-2.08873282088163e+002dB,1.75622575317203e+002°)
1.21338885046497e+000	(-2.08833275509862e+002dB,1.75612526901939e+002°)
1.21618600064636e+000	(-2.08793268927781e+002dB,1.75602454979455e+002°)
1.21898959892486e+000	(-2.08753262272902e+002dB,1.75592359550273e+002°)
1.22179966016487e+000	(-2.08713255622001e+002dB,1.75582240542486e+002°)
1.22461619926504e+000	(-2.08673248931011e+002dB,1.75572097890114e+002°)
1.22743923115840e+000	(-2.08633242195636e+002dB,1.75561931545871e+002°)
1.23026877081238e+000	(-2.08593235432416e+002dB,1.75551741461691e+002°)
1.23310483322890e+000	(-2.08553228644404e+002dB,1.75541527555334e+002°)
1.23594743344451e+000	(-2.08513221837825e+002dB,1.75531289803945e+002°)
1.23879658653036e+000	(-2.08473214988132e+002dB,1.75521028145062e+002°)
1.24165230759241e+000	(-2.08433208143790e+002dB,1.75510742496216e+002°)
1.24451461177138e+000	(-2.08393201218977e+002dB,1.75500432818481e+002°)
1.24738351424294e+000	(-2.08353194320120e+002dB,1.75490099055302e+002°)
1.25025903021771e+000	(-2.08313187386770e+002dB,1.75479741160521e+002°)
1.25314117494141e+000	(-2.08273180345727e+002dB,1.75469359084702e+002°)
1.25602996369487e+000	(-2.08233173313545e+002dB,1.75458952745822e+002°)
1.25892541179416e+000	(-2.08193166292138e+002dB,1.75448522075786e+002°)
1.26182753459066e+000	(-2.08153159185430e+002dB,1.75438067039581e+002°)
1.26473634747115e+000	(-2.08113152087082e+002dB,1.75427587624022e+002°)
1.26765186585784e+000	(-2.08073144909484e+002dB,1.75417083674070e+002°)
1.27057410520854e+000	(-2.08033137736342e+002dB,1.75406555214910e+002°)
1.27350308101666e+000	(-2.07993130537220e+002dB,1.75396002150371e+002°)
1.27643880881134e+000	(-2.07953123336449e+002dB,1.75385424461276e+002°)
1.27938130415752e+000	(-2.07913116030133e+002dB,1.75374822018274e+002°)
1.28233058265602e+000	(-2.07873108747251e+002dB,1.75364194820112e+002°)
1.28528665994361e+000	(-2.07833101408975e+002dB,1.75353542825607e+002°)
1.28824955169313e+000	(-2.07793094037075e+002dB,1.75342865884658e+002°)
1.29121927361353e+000	(-2.07753086657235e+002dB,1.75332164053213e+002°)
1.29419584144998e+000	(-2.07713079187501e+002dB,1.75321437179639e+002°)
1.29717927098395e+000	(-2.07673071801925e+002dB,1.75310685259729e+002°)
1.30016957803328e+000	(-2.07633064299727e+002dB,1.75299908213901e+002°)
1.30316677845229e+000	(-2.07593056800679e+002dB,1.75289106009329e+002°)
1.30617088813183e+000	(-2.07553049205960e+002dB,1.75278278560855e+002°)
1.30918192299940e+000	(-2.07513041610057e+002dB,1.75267425804372e+002°)
1.31219989901920e+000	(-2.07473033985708e+002dB,1.75256547701056e+002°)
1.31522483219223e+000	(-2.07433026323890e+002dB,1.75245644200215e+002°)
1.31825673855640e+000	(-2.07393018650796e+002dB,1.75234715191576e+002°)
1.32129563418657e+000	(-2.07353010966499e+002dB,1.75223760653239e+002°)
1.32434153519466e+000	(-2.07313003197189e+002dB,1.75212780526649e+002°)
1.32739445772973e+000	(-2.07272995381020e+002dB,1.75201774764830e+002°)
1.33045441797808e+000	(-2.07232987587375e+002dB,1.75190743251877e+002°)
1.33352143216332e+000	(-2.07192979711294e+002dB,1.75179685991668e+002°)
1.33659551654643e+000	(-2.07152971844442e+002dB,1.75168602877144e+002°)
1.33967668742593e+000	(-2.07112963918716e+002dB,1.75157493851576e+002°)
1.34276496113786e+000	(-2.07072955988432e+002dB,1.75146358887601e+002°)
1.34586035405594e+000	(-2.07032947994214e+002dB,1.75135197908910e+002°)
1.34896288259164e+000	(-2.06992939981934e+002dB,1.75124010828288e+002°)
1.35207256319427e+000	(-2.06952931899935e+002dB,1.75112797624306e+002°)
1.35518941235103e+000	(-2.06912923801762e+002dB,1.75101558227062e+002°)
1.35831344658715e+000	(-2.06872915672095e+002dB,1.75090292556639e+002°)
1.36144468246594e+000	(-2.06832907527216e+002dB,1.75079000561296e+002°)
1.36458313658892e+000	(-2.06792899373709e+002dB,1.75067682159244e+002°)
1.36772882559584e+000	(-2.06752891078965e+002dB,1.75056337323538e+002°)
1.37088176616484e+000	(-2.06712882799642e+002dB,1.75044966002567e+002°)
1.37404197501251e+000	(-2.06672874552024e+002dB,1.75033568036387e+002°)
1.37720946889394e+000	(-2.06632866216233e+002dB,1.75022143482998e+002°)
1.38038426460288e+000	(-2.06592857830989e+002dB,1.75010692216012e+002°)
1.38356637897177e+000	(-2.06552849396697e+002dB,1.74999214223175e+002°)
1.38675582887188e+000	(-2.06512840971790e+002dB,1.74987709354488e+002°)
1.38995263121334e+000	(-2.06472832440867e+002dB,1.74976177641313e+002°)
1.39315680294529e+000	(-2.06432823951234e+002dB,1.74964618938794e+002°)
1.39636836105593e+000	(-2.06392815394252e+002dB,1.74953033239597e+002°)
1.39958732257261e+000	(-2.06352806829164e+002dB,1.74941420450396e+002°)
1.40281370456195e+000	(-2.06312798209295e+002dB,1.74929780494542e+002°)
1.40604752412990e+000	(-2.06272789521893e+002dB,1.74918113376944e+002°)
1.40928879842186e+000	(-2.06232780806439e+002dB,1.74906418971124e+002°)
1.41253754462274e+000	(-2.06192772057681e+002dB,1.74894697232957e+002°)
1.41579377995707e+000	(-2.06152763323227e+002dB,1.74882948076405e+002°)
1.41905752168908e+000	(-2.06112754549806e+002dB,1.74871171453516e+002°)
1.42232878712281e+000	(-2.06072745688488e+002dB,1.74859367314478e+002°)
